City,State,Latitude,Longitude
Wilton,NY,43.12943,-73.712415
Moriah,NY,44.025573,-73.51287
Moriah Center,NY,44.061849,-73.58384
Severn,NC,36.515084,-77.18438
Milmay,NJ,39.437265,-74.87926
Milltown,NJ,40.451105,-74.43938
Minden City,MI,43.660079,-82.74685
Starkville,MS,33.450215,-88.82383
Lebanon,KY,37.565894,-85.25148
Stitzer,WI,42.928048,-90.56703
Porterfield,WI,45.207353,-87.80061
Marion Junction,AL,32.420138,-87.27857
Kerrick,MN,46.374991,-92.59795
Hardwick,MN,43.783098,-96.22202
Winfred,SD,43.994948,-97.36611
Morristown,OH,40.011338,-80.970135
Woodsfield,OH,39.742066,-81.09908
Coalton,OH,39.111094,-82.61105
Goodland,FL,25.925446,-81.644387
Doon,IA,43.291936,-96.22202
Pomeroy,OH,39.092281,-82.028
Lamberton,MN,44.227021,-95.28014
Long Prairie,MN,45.973572,-94.8582
Jenkins,MN,46.650706,-94.33651
Ramona,SD,44.129029,-97.23971
Cummings,ND,47.505171,-97.05906
Crayne,KY,37.336533,-88.079607
Manton,MI,44.426913,-85.37836
Stephenson,MI,45.417184,-87.6281
Calera,AL,33.107572,-86.74996
Durham,ME,43.972505,-70.12291
South Glastonbury,CT,41.660899,-72.56887
Weatogue,CT,41.839731,-72.81974
Woodbridge,NJ,40.557104,-74.28316
Carver,MA,41.873697,-70.7656
Norco,CA,33.925885,-117.55978
Mercury,NV,37.583805,-116.598559
Chignik,AK,56.298297,-158.4044
Weston,WY,44.799642,-105.24695
Naples,ID,48.575219,-116.41475
Enterprise,UT,37.533546,-113.76108
Bryce,UT,37.638578,-112.20857
Ordway,CO,38.253191,-103.76209
Mosca,CO,37.620038,-105.73101
Landers,CA,34.31039,-116.45012
Whitney,NE,42.755969,-103.2562
Patterson,LA,29.69828,-91.31347
Higden,AR,35.564065,-92.1649
Aleppo,PA,39.792529,-80.48584
Slate Hill,NY,41.391172,-74.47758
East Chatham,NY,42.41956,-73.50412
Mount Vernon,ME,44.46599,-69.96073
Windsor,MA,42.443726,-73.116127
Brookston,IN,40.605,-86.8894
Mary D,PA,40.759814,-76.05513
Lattimer Mines,PA,40.99303,-75.96009
Edgewater,NJ,40.830733,-73.97334
Riverdale,NJ,40.990032,-74.31023
Brookhaven,NY,40.780058,-72.91566
Plainville,NY,43.157653,-76.44698
Tylerton,MD,37.967803,-76.02337
Callao,VA,37.996825,-76.56435
Mapleville,RI,41.948108,-71.64003
Fryeburg,ME,44.050856,-70.95648
Danville,ME,44.023873,-70.285748
Maine,NY,42.255624,-76.05009
Seneca Castle,NY,42.808127,-77.287611
Bear,DE,39.598203,-75.69945
Rhodesdale,MD,38.57526,-75.78177
Agawam,MA,42.07061,-72.62029
Rhome,TX,33.072675,-97.473
Alton,UT,37.474045,-112.53409
Mayetta,KS,39.337531,-95.75535
Twin Bridges,MT,45.513742,-112.4186
Delmont,PA,40.409992,-79.57266
Downingtown,PA,40.02342,-75.71389
Cedar Knolls,NJ,40.821149,-74.45121
Churubusco,NY,44.948894,-73.96545
Wilson,NC,35.715315,-77.91989
Warsaw,NC,34.993016,-78.08407
Cullowhee,NC,35.256241,-83.14464
Williams,SC,33.03378,-80.84282
Cross Junction,VA,39.345906,-78.30975
West Valley,NY,42.426278,-78.6474
Crab Orchard,TN,35.933213,-84.86226
Rock View,WV,37.641027,-81.53625
Freeport,OH,40.189812,-81.27506
Crystal Springs,MS,31.985052,-90.3633
Boonville,IN,38.05732,-87.26579
Cooleemee,NC,35.812635,-80.55724
Adams,OR,45.719133,-118.46578
Laird Hill,TX,32.301898,-94.928795
Valdez,NM,36.546068,-105.60728
Selawik,AK,66.597998,-160.01772
Mill Shoals,IL,38.219997,-88.3121
Kidder,MO,39.780045,-94.09563
Saginaw,MO,36.902332,-94.338957
Glasgow,MT,48.15381,-106.69558
Graymont,IL,40.877451,-88.7778
Wayzata,MN,44.963063,-93.52912
Canyon,MN,47.058166,-92.46078
Helen,MD,38.312112,-76.607676
Welcome,MD,38.451267,-77.08955
Wittman,MD,38.796477,-76.30437
Louise,TX,29.095463,-96.40324
Cuero,TX,29.09649,-97.28798
Syracuse,MO,38.675515,-92.9168
Sterling,KS,38.19784,-98.20222
Sterling City,TX,31.818347,-101.0455
Marsland,NE,42.485817,-103.21227
Kraemer,LA,29.865202,-90.596159
Caddo Gap,AR,34.373399,-93.70591
Osborn,MO,39.771525,-94.38471
Arco,ID,43.65183,-113.31639
Filer,ID,42.565542,-114.61919
Maysville,AR,36.381787,-94.58854
Mount Laguna,CA,32.875267,-116.42826
Coachella,CA,33.679872,-116.17656
Spearville,KS,37.845029,-99.72578
Culbertson,NE,40.242582,-100.85376
Stoutland,MO,37.840129,-92.5161
Nixa,MO,37.045593,-93.30563
Sandusky,OH,41.49181,-82.647824
Kingston,IL,42.102014,-88.76647
Collinsville,CT,41.832842,-72.92526
Port Monmouth,NJ,40.427561,-74.1069
Middleville,NJ,41.12831,-74.678956
Aurora,NE,40.83605,-98.00493
North Loup,NE,41.48443,-98.79933
Erwinville,LA,30.546033,-91.41898
Glenarm,IL,39.642083,-89.65936
Menard,TX,30.873091,-99.8296
Leeds,ND,48.286717,-99.42675
Antelope,MT,48.695994,-104.35503
Millbrook,IL,41.598631,-88.55317
Murray,ID,47.626188,-115.83204
Peoa,UT,40.732935,-111.35283
Brumley,MO,38.084663,-92.49693
Calipatria,CA,33.131764,-115.51208
Yermo,CA,34.909491,-116.84058
Mono Hot Springs,CA,36.746375,-119.639658
Rio Oso,CA,38.961976,-121.48166
Lookout,CA,41.285897,-121.16094
West Warwick,RI,41.70375,-71.51857
Redding Ridge,CT,41.032647,-73.583569
Woodstock,GA,34.117565,-84.57176
Jakin,GA,31.113122,-85.00251
Alexandria,PA,40.561651,-78.10583
Powhatan,WV,37.375246,-81.653889
Dry Creek,WV,37.854572,-81.453786
Barboursville,WV,38.391209,-82.28563
Milton,DE,38.772648,-75.28665
Muncy,PA,41.208834,-76.73877
Salisbury Center,NY,43.222171,-74.80223
Morgan,PA,40.352897,-80.14529
North Walpole,NH,43.142254,-72.4483
Yolo,CA,38.751038,-121.832156
Sapello,NM,35.751778,-105.2258
Studio City,CA,33.786594,-118.298662
Lake City,CA,41.688163,-120.23924
Lehigh,OK,34.471798,-96.20366
Cameron,OK,35.138765,-94.54108
Strafford,MO,37.281619,-93.10971
Amity,MO,39.898708,-94.47948
Hurricane,UT,37.130927,-113.24183
Stanfield,AZ,32.852769,-111.97564
Trenton,IL,38.611798,-89.67691
Fordoche,LA,30.605673,-91.61612
Gregory,AR,35.179148,-91.259428
Oraville,IL,37.758646,-89.415831
Reed City,MI,43.906666,-85.5155
Macon,MO,39.747736,-92.46878
Newbern,VA,37.069206,-80.689067
Humphreys,MO,40.115577,-93.31489
Union Hill,NY,43.348369,-77.045288
Jetmore,KS,38.080626,-99.96701
North Bloomfield,OH,41.449052,-80.81921
Polk City,FL,28.180035,-81.81863
Strawberry Point,IA,42.697689,-91.51505
Leesburg,AL,34.189256,-85.76816
East Ellijay,GA,34.680011,-84.47154
Mckenzie,ND,46.814568,-100.40137
Dickinson,ND,46.820185,-102.663913
Blue Springs,MO,39.016612,-94.2987
Derma,MS,33.856165,-89.303214
Newtown Square,PA,39.98451,-75.41265
Newhope,AR,34.229742,-93.88694
Latonia,KY,39.013062,-84.49419
Cordell,OK,35.283812,-98.94987
Utica,NE,40.898329,-97.32084
Amelia,NE,42.214277,-98.98515
Gleason,WI,45.372921,-89.43748
Comstock,WI,45.505963,-92.17646
Clearwater,MN,45.387625,-94.0599
Cullom,IL,40.873,-88.28676
Fairview,IL,40.642927,-90.17174
Greenville,WI,44.29382,-88.53557
Robstown,TX,27.782255,-97.68609
Harper,TX,30.334152,-99.2956
Nolan,TX,32.269772,-100.23572
Lotus,CA,38.817357,-120.92213
Rehoboth,NM,35.533134,-108.65253
Playas,NM,31.859178,-108.53985
Glencoe,CA,38.356552,-120.58318
Wilseyville,CA,38.377741,-120.45741
Tecate,CA,32.588485,-116.63034
Pilot Point,AK,57.508178,-157.39907
Barwick,GA,30.890906,-83.73816
Montverde,FL,28.597126,-81.67579
Lester,AL,34.967939,-87.11732
Maury City,TN,35.815535,-89.22386
Arjay,KY,36.836208,-83.63388
Bimble,KY,36.887081,-83.81552
Morgantown,IN,39.351269,-86.26806
Glenwood,NM,33.401692,-108.63575
Ford,WA,47.889348,-117.82325
Mountain Village,AK,62.090075,-163.72393
Edgemont,SD,43.424499,-103.90273
Belcher,KY,37.357536,-82.3631
Rockbridge,OH,39.545786,-82.57704
Monroeville,OH,41.238863,-82.70909
Piketon,OH,39.046079,-83.06459
Sheldon,IA,43.184994,-95.85888
Commerce Township,MI,42.593035,-83.48997
Irwinville,GA,31.706283,-83.408633
Indian Mound,TN,36.48677,-87.66331
Orlinda,TN,36.60983,-86.69226
Guys,TN,35.047877,-88.52289
Mound Bayou,MS,33.887043,-90.73549
Middletown,IN,40.035904,-85.52036
Rochester,TX,33.308203,-99.86203
Empire,CO,39.762835,-105.71302
Cowley,WY,44.929728,-108.45634
Austin,AR,34.998573,-91.98417
Elk City,KS,37.279439,-95.93171
Prince Frederick,MD,38.535116,-76.58432
Cohasset,MA,42.241908,-70.81223
North Truro,MA,42.02889,-70.07938
Paris,ME,44.264111,-70.498513
Winthrop,ME,44.31842,-69.95997
Port Leyden,NY,43.580184,-75.31757
Sergeantsville,NJ,40.563654,-74.949409
Lakewood,NJ,40.082782,-74.2094
Stoneboro,PA,41.335391,-80.08895
Milton,KY,38.702793,-85.37187
Midway,KY,38.153759,-84.70928
Pilot Mountain,NC,36.398995,-80.48006
Robbins,NC,35.447663,-79.57555
Burgaw,NC,34.554821,-77.92764
Kalkaska,MI,44.743834,-85.08986
Saint Charles,IA,41.304096,-93.79728
Riceville,IA,43.376582,-92.54755
Purcell,MO,37.241939,-94.43498
Virginia,NE,40.239986,-96.49182
Farber,MO,39.267199,-91.56669
Granger,MO,40.453333,-92.1474
Leopold,MO,37.247942,-89.88904
Odell,IL,41.00148,-88.52981
Rochelle,IL,41.935139,-89.06891
Highland Park,MI,42.421936,-83.09981
Gladwin,MI,44.041529,-84.46503
Jenks,OK,36.012562,-95.98241
Allen,TX,33.092846,-96.62447
Harshaw,WI,45.707456,-89.68877
Saxon,WI,46.495575,-90.45101
Wilton,MN,47.501402,-94.99344
Treynor,IA,41.231146,-95.61155
Birmingham,IA,40.86112,-91.97867
Germantown,WI,43.219155,-88.12043
Liberty,TN,36.000953,-85.97669
Ten Mile,TN,35.684788,-84.67782
Sherman,MS,34.359456,-88.83873
Big Creek,MS,33.859554,-89.43745
Fort McCoy,FL,29.401523,-81.83636
Normal,AL,34.733964,-86.522913
Sparta,OH,40.394773,-82.69952
Rudolph,OH,41.28447,-83.69515
Frontier,MI,41.782499,-84.604662
Andrews,SC,33.45053,-79.59233
Conrad,IA,42.238432,-92.90748
Ireton,IA,42.971195,-96.32512
South Byron,NY,43.041606,-78.057252
Victor,NY,42.980323,-77.42022
Lakewood,NY,42.098657,-79.32439
Webster,PA,40.186047,-79.84994
Rocky Ridge,MD,39.610752,-77.34166
Whaleyville,MD,38.408973,-75.29575
North East,MD,39.593813,-75.95602
Nellysford,VA,37.905649,-78.90273
Margate City,NJ,39.329416,-74.50661
Woodside,NY,40.742869,-73.90377
Tully,NY,42.802031,-76.12717
West Boxford,MA,42.635443,-70.879123
Silver Beach,MA,41.799312,-70.308662
Gibsonville,NC,36.125747,-79.56352
Lansford,ND,48.611257,-101.4194
Benson,IL,40.850381,-89.11878
Putnam,IL,41.198061,-89.43131
Fisher,IL,40.313921,-88.3742
Augusta,IL,40.223837,-90.93288
Willow Lake,SD,44.623706,-97.68489
Bon Air,AL,33.256886,-86.338572
Jenkins,KY,37.192483,-82.6235
North Baltimore,OH,41.18394,-83.67053
Milroy,IN,39.484598,-85.47698
Gaston,IN,40.320458,-85.50656
Fort Ritner,IN,38.773826,-86.28146
Nunica,MI,43.091183,-86.07346
Interlochen,MI,44.634131,-85.8079
Madrid,IA,41.877415,-93.79925
Canaan,NY,42.399159,-73.42757
North English,IA,41.527681,-92.09326
Lakewood,WI,45.312629,-88.47583
Fairview,NC,35.526686,-82.37542
Lahmansville,WV,39.153987,-79.07088
Candor,NC,35.280008,-79.79467
Unadilla,GA,32.24473,-83.72075
Stony Point,NC,35.846848,-81.05152
Union Grove,NC,36.03559,-80.91265
Kernville,CA,35.784367,-118.43769
Squaw Valley,CA,36.713181,-119.18327
Keyport,WA,47.702342,-122.62554
Waitsburg,WA,46.209202,-118.15884
Flagtown,NJ,40.518578,-74.68545
Caribou,ME,46.878869,-68.01128
Shelby,MT,48.643651,-111.745326
Davisburg,MI,42.747677,-83.52283
Stanford,KY,37.520836,-84.6735
Portlandville,NY,42.536475,-74.96218
Wharton,OH,40.863848,-83.45714
Point Marion,PA,39.74419,-79.90126
Oil City,PA,41.407066,-79.730975
Homer,GA,34.348822,-83.47738
Morrisdale,PA,41.004198,-78.19085
Spring Hope,NC,35.94178,-78.11872
Lancaster,NH,44.483756,-71.54999
Kennebunk,ME,43.38551,-70.54707
Atco,NJ,39.769357,-74.87264
Jewett,IL,39.190088,-88.2601
Tannersville,VA,37.000956,-81.54797
Grayridge,MO,36.822129,-89.7817
High Rolls Mountain Park,NM,32.902131,-105.81338
Maximo,OH,40.874558,-81.173873
Nelsonville,OH,39.450463,-82.22975
Albion,IN,41.361895,-85.43989
Wrightwood,CA,34.35876,-117.62752
Gretna,FL,30.616479,-84.66292
Greenford,OH,41.017082,-80.802854
New Bedford,IL,41.513879,-89.71842
Anna,OH,40.40476,-84.19578
Flanagan,IL,40.882858,-88.85739
Greenwood,FL,30.860528,-85.11142
Harrisburg,AR,35.555062,-90.71725
Hilliards,PA,41.098857,-79.84091
Fork Union,VA,37.782109,-78.23472
Sophia,WV,37.70708,-81.26263
Stonewall,NC,35.156145,-76.632264
Clarks Summit,PA,41.485845,-75.71134
West Park,NY,41.805576,-73.96845
Highland Lake,NY,41.53481,-74.84656
Oaklyn,NJ,39.908163,-75.08618
Oakland,MI,42.765582,-83.17281
Eagle,MI,42.8288,-84.76379
Ophir,KY,37.914002,-83.233761
Hartford,OH,41.309096,-80.584681
Wabaningo,MI,43.295493,-86.468853
Superior,IA,43.432156,-94.94569
Wakefield,MA,42.501345,-71.07132
Grantsburg,WI,45.75118,-92.67182
Lee City,KY,37.740503,-83.475446
Fort Ripley,MN,46.166054,-94.29254
Lancaster,MN,48.892011,-96.68027
Hartville,OH,40.96289,-81.32814
Vernon,IN,38.982269,-85.60914
Carrollton,MI,43.460075,-83.92772
Cherry Valley,AR,35.387053,-90.76307
Emmitsburg,MD,39.695328,-77.32721
Watonga,OK,35.870276,-98.43772
Cornwall,NY,41.434476,-74.03584
Oelwein,IA,42.682886,-91.92182
Woodstock,AL,33.195743,-87.16252
Tifton,GA,31.485438,-83.503621
Lake Como,FL,29.467357,-81.57164
Key Colony Beach,FL,24.72339,-81.020281
Fackler,AL,34.830058,-85.97048
Volney,VA,36.682782,-81.257795
Paulding,MS,32.026165,-89.03762
Cecil,GA,31.046761,-83.395669
Elmwood Park,NJ,40.905639,-74.1199
Flanders,NJ,40.84405,-74.70134
Marshfield,MA,42.109763,-70.69172
Carlisle,AR,34.776306,-91.74635
Sarah Ann,WV,37.688162,-81.98826
Story City,IA,42.186442,-93.59867
Thornton,IA,42.939528,-93.39301
Sperry,IA,40.952014,-91.16545
Tyrone,OK,36.95279,-101.06337
Harmony,IN,39.536856,-87.0721
Judson,IN,39.813543,-87.13635
Saratoga,IN,40.236181,-84.91901
Berlin,NH,44.463337,-71.19092
Farwell,NE,41.217633,-98.67027
Golden,OK,34.032184,-94.89649
Oakdale,CT,41.464274,-72.19551
Midlothian,IL,41.631683,-87.73309
Antioch,IL,42.46617,-88.09995
Butler,IL,39.212833,-89.55969
Eckley,CO,40.086896,-102.48265
Collison,IL,40.2159,-87.78418
Skamokawa,WA,46.296658,-123.46828
University Of Richmond,VA,37.524246,-77.493157
Paris,AR,35.293281,-93.72139
Valley Fork,WV,38.536815,-81.12623
Macfarlan,WV,39.065862,-81.18722
High Point,MO,38.674914,-92.610941
Mills,NE,42.855832,-99.44391
Wewahitchka,FL,30.045471,-85.22822
Lindale,GA,34.175095,-85.18084
Clermont,KY,37.93462,-85.65545
Honesdale,PA,41.60032,-75.25102
Sterling,MI,44.080925,-84.02506
Millerton,NY,41.961002,-73.52011
Bar Mills,ME,43.365658,-70.604379
Worcester,VT,44.383559,-72.55088
Mountain,WI,45.204046,-88.51121
Hector,MN,44.74323,-94.72447
Fairhope,PA,39.863486,-78.84235
East Rockaway,NY,40.639575,-73.66703
Glenwood,NY,42.601635,-78.64273
Brewster,NY,41.41362,-73.59556
Dingman,PA,41.31514,-74.95183
Sherrill,AR,34.352844,-91.98078
Camp Pendleton,CA,33.016928,-116.846046
Duke,OK,34.649815,-99.55555
Rocky,OK,35.167368,-99.0517
Wyandotte,OK,36.777702,-94.68768
Auburn,KY,36.881837,-86.71983
Belle Valley,OH,39.789241,-81.55483
Dalton,MO,39.370265,-92.99396
Blue Eye,MO,36.54602,-93.34364
Mathias,WV,38.878002,-78.88245
Tunnel City,WI,44.003084,-90.562005
Gomer,OH,40.844554,-84.18324
Bensalem,PA,40.10386,-74.93734
Millersville,MD,39.099957,-76.62114
Trappe,MD,38.662533,-76.07009
Wakefield,MI,46.466645,-89.91876
Wever,IA,40.707554,-91.23415
Sheridan,WY,44.801249,-106.96782
Auburn,WY,42.801664,-111.0048
Porterville,CA,36.033126,-119.007265
Selma,CA,36.566779,-119.62201
Loomis,CA,38.817508,-121.17225
Davis,IL,42.440374,-89.40925
Brier Hill,NY,44.54141,-75.70576
Macedon,NY,43.08786,-77.33068
Ellington,NY,42.229098,-79.11347
Turtle Creek,PA,40.408218,-79.82339
Latrobe,PA,40.299646,-79.38845
Kent,PA,40.541589,-79.28315
Albion,PA,42.182748,-80.064915
Richardsville,VA,38.388311,-77.68111
Barhamsville,VA,37.478184,-76.81384
Beaumont,VA,37.733844,-77.888082
Glendale,RI,41.982417,-71.600848
Moscow,VT,44.442001,-72.718759
Castleton,VT,43.640503,-73.16118
Sewaren,NJ,40.553971,-74.25938
Hoosick,NY,42.866666,-73.318113
Savannah,NY,43.09986,-76.75716
Pocono Lake Preserve,PA,41.033755,-75.30798
Chesterfield,MA,42.390836,-72.84356
Beverly,MA,42.560995,-70.8757
Nantucket,MA,41.543967,-69.987203
Hampshire,TN,35.606697,-87.33058
Oakland,MS,34.082634,-89.89819
Austell,GA,33.797456,-84.60621
Reynolds,GA,32.54748,-84.10042
McConnelsville,OH,39.675911,-81.79548
Loveland,OH,39.258653,-84.2651
Goldsmith,IN,40.289779,-86.15004
Eminence,IN,39.522181,-86.64102
Batesville,IN,39.291624,-85.21961
Washington,MI,42.779239,-83.02605
Nyssa,ID,43.909576,-116.97103
Gold Bar,WA,47.851713,-121.66644
Cripple Creek,CO,38.75604,-105.1497
Granite,CO,39.030747,-106.256615
Garrison,UT,38.970536,-113.7085
Vail,AZ,32.00196,-110.67442
Emmett,KS,39.317301,-96.06113
Crawford,NE,42.672974,-103.39841
Ruthton,MN,44.17521,-96.07363
Kindred,ND,46.634764,-97.02012
South Wayne,WI,42.584521,-89.9026
Rockville,MO,38.054666,-94.07515
Flemington,MO,37.802535,-93.44334
Donnelsville,OH,39.918936,-83.944909
San Pierre,IN,41.204744,-86.90009
Hardinsburg,IN,38.461255,-86.2983
Memphis,IN,38.473919,-85.76702
Brule,WI,46.588243,-91.55208
Holly,MI,42.800191,-83.5968
Zebulon,GA,33.101705,-84.31252
Walton,KY,38.87872,-84.62558
Camp Dix,KY,38.602881,-83.361625
South Shore,KY,38.676695,-82.9686
Richmond,OH,40.43273,-80.76692
Leetonia,OH,40.864494,-80.75848
Baker,CA,35.27295,-116.06504
Kerrville,TX,30.033226,-99.140974
Wilton,IA,41.604559,-91.00644
Virginia,MN,47.527383,-92.53371
Appleton City,MO,38.171591,-94.02233
Mokane,MO,38.674735,-91.8776
Shabbona,IL,41.769322,-88.86858
Danville,IL,40.175463,-87.6124
Bancroft,MI,42.869478,-84.0761
Eden,NY,42.651776,-78.87634
Marilla,NY,42.838643,-78.55601
Saint Bonaventure,NY,42.270112,-78.684684
Barton,VT,44.750509,-72.16376
Yantic,CT,41.559648,-72.122672
Sandwich,MA,41.735645,-70.48866
Cummaquid,MA,41.701438,-70.277212
Brookline,NH,42.742587,-71.66605
Sanbornville,NH,43.564008,-71.03405
Bustins Island,ME,44.408078,-70.470703
Bruin,PA,41.057142,-79.73005
Mantoloking,NJ,40.025258,-74.05579
Cobbs Creek,VA,37.514774,-76.37543
Elko,SC,33.380314,-81.37854
Neversink,NY,41.818926,-74.521638
Shirley,WV,39.450612,-80.870081
Enfield,NC,36.190589,-77.71859
Kelford,NC,36.184037,-77.21536
Tillery,NC,36.235198,-77.502602
Gibson,NC,34.767875,-79.59239
Cedarville,NJ,39.337205,-75.18577
Summitville,IN,40.340749,-85.64679
Mayfield,KY,36.733761,-88.63449
Shawano,WI,44.779241,-88.60636
Minter,AL,32.080532,-86.95524
Lancaster,TN,36.104271,-85.84696
Janesville,MN,44.102188,-93.71255
Dovray,MN,44.053323,-95.549899
Clark,SD,44.877579,-97.74574
Parmelee,SD,43.321116,-101.05768
Sidney,OH,40.284855,-84.15974
Ferrysburg,MI,43.080865,-86.215413
Quinnesec,MI,45.80007,-87.99141
Killduff,IA,41.607887,-92.90573
Goodell,IA,42.930305,-93.62645
Marathon,IA,42.855822,-95.00245
Sibley,IA,43.406831,-95.73876
Palo,MI,43.113587,-85.007665
Chippewa Lake,MI,43.755335,-85.278303
Conneaut,OH,41.934916,-80.57923
Winnebago,MN,43.764936,-94.18016
Hitterdal,MN,46.988379,-96.23607
Alexandria,SD,43.645927,-97.76631
Mohawk,MI,47.400603,-88.14768
North Branford,CT,41.332197,-72.77214
Smiths,AL,32.545138,-85.09212
Fellows,CA,35.202535,-119.56093
Humboldt,TN,35.825299,-88.90218
Citrus Heights,CA,38.695252,-121.3081
Newport,WA,48.159752,-117.16984
Meadowbrook,WV,39.344303,-80.31744
Veyo,UT,37.359887,-113.66976
Newington,GA,32.567281,-81.48627
Eustis,FL,28.855517,-81.674147
Anahuac,TX,29.689054,-94.66375
Huntsville,AR,36.1161,-93.68605
Tsaile,AZ,36.272262,-109.17516
Seal Rock,OR,44.505655,-124.04512
Westbrookville,NY,41.518125,-74.57566
Meadville,PA,41.637502,-80.15214
Grantham,PA,40.153656,-76.9963
Rifton,NY,41.83962,-74.04033
Waite,ME,45.002969,-67.495548
Avon,CT,41.789698,-72.86431
Point Of Rocks,MD,39.275498,-77.53385
Weldon,NC,36.421387,-77.60825
North Street,MI,43.03154,-82.59251
Dennis,MA,41.736684,-70.19183
Enon Valley,PA,40.875943,-80.46851
Montalba,TX,31.930882,-95.82974
Highgate Center,VT,44.941617,-73.03056
Holyoke,CO,40.582954,-102.30451
Beech Bottom,WV,40.219614,-80.65404
Beavercreek,OR,45.255392,-122.4749
Irvona,PA,40.792727,-78.5578
Primos,PA,39.922862,-75.29639
Delray,WV,39.18253,-78.62152
Garysburg,NC,36.458825,-77.57834
Ridgeway,VA,36.595224,-79.87353
Island,KY,37.456942,-87.17107
Attleboro Falls,MA,41.967949,-71.31024
North Smithfield,RI,41.988166,-71.55188
Spring Dale,WV,37.878258,-80.80217
Letart,WV,38.923595,-81.97414
Dubre,KY,36.8395,-85.55526
Mount Zion,GA,33.643002,-85.181782
Nesmith,SC,33.653454,-79.56773
Folkston,GA,30.860915,-82.02194
Bliss,NY,42.579516,-78.24818
Lakehurst,NJ,40.017117,-74.30491
Brookesmith,TX,31.542459,-99.13604
Newman,CA,37.312014,-121.0314
Cayucos,CA,35.459347,-120.88947
San Jose,NM,35.454443,-105.50337
Chacon,NM,36.14795,-105.37302
Essex,CA,35.00224,-115.23936
Lincoln,MO,38.34463,-93.26634
Ronald,WA,47.33394,-121.02979
Grassy Butte,ND,47.393108,-103.36899
Cochiti Pueblo,NM,35.612925,-106.34845
Rollins,MT,47.911242,-114.19568
Redgranite,WI,44.057375,-89.09788
Havensville,KS,39.496479,-96.07717
Bluebell,UT,40.349644,-110.19776
Brewster,NE,41.976053,-99.81717
Edgar Springs,MO,37.693916,-91.83904
Flatwoods,LA,31.378139,-92.88735
Paxico,KS,39.06583,-96.15801
Napoleon,MO,39.093759,-94.0858
Le Roy,KS,38.095388,-95.63461
Ceylon,MN,43.535662,-94.62877
Nekoosa,WI,44.260056,-89.88239
Black River Falls,WI,44.277231,-90.80066
Onamia,MN,46.073505,-93.66983
Denali National Park,AK,63.657441,-148.83396
Marion,OR,44.984465,-122.457024
